4528921,605895,0,1,1,1,2,1,1,49,7709.834531,1788012,0,0,605895,0.073998811
4528933,605895,0,1,1,1,2,1,1,61,7709.834531,1787900,0,0,605895,0.944387979
5051881,643302,0,1,1,2,2,1,2,12,7244.385666,1946026,1,0,643302,0.164200536
5051901,643302,0,0,0,0,1,1,2,10,7244.385666,1946030,1,0,643302,0.199006748
4529010,605895,0,1,2,2,2,1,3,138,7709.834531,1787919,0,0,605895,0.192644158
4528931,605895,0,1,1,1,2,1,2,59,7709.834531,1788014,0,0,605895,0.350403372
4528945,605895,0,1,1,1,2,1,1,73,7709.834531,1787940,0,0,605895,0.305917611
5051874,643302,0,1,1,1,2,1,1,5,7244.385666,1946019,1,1,643302,0.845130263
5051876,643302,0,1,1,1,2,1,1,7,7244.385666,1946014,1,0,643302,0.189398095
4639943,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.152336511
5217935,654546,0,1,2,2,2,1,1,2,7303.558069,1996104,0,1,654546,0.211960195
4639946,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.677347664
5132805,648738,0,0,0,0,1,1,1,3,7244.385666,1970503,0,0,648738,0.651911606
4897140,630619,1,1,1,1,2,1,2,2,7303.558069,1898748,1,1,630619,0.563299322
5051890,643302,0,1,2,2,2,1,1,21,7244.385666,1946023,1,0,643302,0.513963986
4528904,605895,0,1,1,1,2,1,2,32,7709.834531,1787893,0,1,605895,0.456526941
4639948,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.36055889
5132800,648738,0,1,2,2,2,1,2,6,7244.385666,1970510,1,0,648738,0.538614168
4897141,630619,0,1,1,1,2,1,1,3,7303.558069,1898746,1,0,630619,0.64889473
5217957,654546,0,0,0,0,1,1,1,3,7303.558069,1996098,1,1,654546,0.062627279
5217926,654546,0,1,1,2,2,1,2,14,7303.558069,1996095,0,0,654546,0.624285645
4529005,605895,0,1,2,2,2,1,1,133,7709.834531,1788032,0,0,605895,0.355358457
4529024,605895,0,1,2,2,2,1,2,152,7709.834531,1788037,0,0,605895,0.891872761
5051902,643302,0,0,0,0,1,1,1,11,7244.385666,1946021,1,0,643302,0.779253459
5051898,643302,0,0,0,0,1,1,1,7,7244.385666,1946014,0,0,643302,0.964200004
4529002,605895,0,1,2,2,2,1,1,130,7709.834531,1787994,0,0,605895,0.359464404
4528969,605895,0,1,1,1,2,1,1,97,7709.834531,1788024,1,0,605895,0.356694731
4897148,630619,0,1,2,2,2,1,2,10,7303.558069,1898745,1,0,630619,0.057753346
4529041,605895,0,1,2,2,2,1,1,17,7709.834531,1788004,0,1,605895,0.308430999
5217913,654546,1,1,1,1,2,1,1,1,7303.558069,1996092,0,1,654546,0.855222073
4529130,605895,0,0,0,0,1,2,3,106,7709.834531,1787911,0,0,605895,0.489025798
4528953,605895,0,1,1,1,2,1,3,81,7709.834531,1788020,1,0,605895,0.625866427
4528992,605895,0,1,2,2,2,1,3,120,7709.834531,1788029,0,0,605895,0.398952655
4529079,605895,0,1,2,2,2,1,3,55,7709.834531,1787898,0,0,605895,0.032154604
4529043,605895,0,1,2,2,2,1,3,19,7709.834531,1787926,0,1,605895,0.969722066
4528986,605895,0,1,2,1,2,1,3,114,7709.834531,1787990,1,0,605895,0.679150746
5040619,642291,1,1,1,1,2,1,1,4,7303.558069,1942047,0,2,642291,0.188497058
4528892,605895,1,1,1,1,2,1,2,20,7709.834531,1788005,1,1,605895,0.90425422
4528952,605895,0,1,1,1,2,1,2,80,7709.834531,1787941,0,0,605895,0.613089044
5040634,642291,0,1,2,2,2,1,1,3,7303.558069,1942050,0,1,642291,0.609606608
5222571,654935,0,1,2,2,2,1,1,6,7244.385666,1997759,0,0,654935,0.437165883
4529092,605895,0,1,3,0,3,1,1,68,7709.834531,1787901,1,0,605895,0.280877134
4529042,605895,0,1,2,2,2,1,2,18,7709.834531,1787965,0,1,605895,0.665353641
5051893,643302,0,1,3,2,2,1,2,2,7244.385666,1946018,1,1,643302,0.76242607
4897145,630619,0,1,1,2,2,1,1,7,7303.558069,1898744,1,0,630619,0.899004668
4528958,605895,0,1,1,1,2,1,2,86,7709.834531,1787943,1,0,605895,0.902449944
4529016,605895,0,1,2,2,2,1,3,144,7709.834531,1787958,0,0,605895,0.245675441
5051875,643302,0,1,1,1,2,1,2,6,7244.385666,1946024,1,2,643302,0.681328244
5040633,642291,0,1,2,2,2,1,3,2,7303.558069,1942038,0,1,642291,0.666995883
4897146,630619,0,1,1,2,2,1,2,8,7303.558069,1898752,1,0,630619,0.344398883
5041471,642380,0,1,1,1,2,1,1,4,7303.558069,1942353,0,0,642380,0.124372911
4528997,605895,0,1,2,2,2,1,2,125,7709.834531,1787953,0,0,605895,0.470722069
4529039,605895,0,1,2,2,2,1,2,15,7709.834531,1787964,0,1,605895,0.193629151
4529105,605895,0,0,0,0,3,1,2,81,7709.834531,1788020,0,0,605895,0.281738999
4528941,605895,0,1,1,1,2,1,3,69,7709.834531,1787979,0,0,605895,0.243194831
5132802,648738,0,1,2,2,2,1,2,8,7244.385666,1970509,1,0,648738,0.849894705
5040644,642291,0,0,0,0,1,1,2,13,7303.558069,1942052,0,0,642291,0.034898802
4528967,605895,0,1,1,1,2,1,2,95,7709.834531,1787985,1,0,605895,0.958671102
4528903,605895,0,1,1,1,2,1,1,31,7709.834531,1787968,0,1,605895,0.444917266
5051896,643302,0,1,3,3,3,1,1,5,7244.385666,1946019,1,1,643302,0.941233324
4897153,630619,0,1,0,4,3,1,1,5,7303.558069,1898749,1,0,630619,0.298844809
5051885,643302,0,1,2,2,2,1,2,16,7244.385666,1946032,1,0,643302,0.482054191
5051894,643302,0,1,3,2,3,1,1,3,7244.385666,1946029,1,1,643302,0.080998703
4529034,605895,0,1,2,2,2,1,3,10,7709.834531,1787887,0,1,605895,0.413701868
5051886,643302,0,1,2,2,2,1,1,17,7244.385666,1946016,1,0,643302,0.921197281
4528947,605895,0,1,1,1,2,1,3,75,7709.834531,1788018,0,0,605895,0.391395263
5051878,643302,0,1,1,1,2,1,1,9,7244.385666,1946025,1,0,643302,0.581828287
5040635,642291,0,1,2,2,2,1,2,4,7303.558069,1942047,0,2,642291,0.381128848
4528973,605895,0,1,2,1,2,1,2,101,7709.834531,1787987,1,0,605895,0.195608932
5040631,642291,0,1,2,2,2,1,1,16,7303.558069,1942053,0,0,642291,0.29591758
4529089,605895,0,1,3,4,3,1,1,65,7709.834531,1788016,1,0,605895,0.40592473
5222568,654935,0,1,1,1,2,1,1,3,7244.385666,1997758,0,0,654935,0.515067486
4528982,605895,0,1,2,1,2,1,2,110,7709.834531,1788027,1,0,605895,0.050707852
4528874,605895,1,1,1,1,2,1,2,2,7709.834531,1787961,1,1,605895,0.588130856
4528936,605895,0,1,1,1,2,1,1,64,7709.834531,1787937,0,0,605895,0.000446448
5051897,643302,0,1,0,4,3,1,2,6,7244.385666,1946024,1,2,643302,0.770484862
4529011,605895,0,1,2,2,2,1,1,139,7709.834531,1788034,0,0,605895,0.433153711
4528974,605895,0,1,2,1,2,1,3,102,7709.834531,1787947,1,0,605895,0.724408932
5051903,643302,0,0,0,0,1,2,2,12,7244.385666,1946026,1,0,643302,0.395861734
5132803,648738,0,1,3,3,3,1,1,1,7244.385666,1970504,1,1,648738,0.783291202
5040646,642291,0,0,0,0,1,1,1,15,7303.558069,1942045,0,0,642291,0.116030426
4528985,605895,0,1,2,1,2,1,2,113,7709.834531,1787912,1,0,605895,0.014254865
4528977,605895,0,1,2,1,2,1,3,105,7709.834531,1787948,1,0,605895,0.473808306
5051891,643302,0,1,2,2,2,1,2,22,7244.385666,1946028,1,0,643302,0.663904394
4528956,605895,0,1,1,1,2,1,3,84,7709.834531,1787905,1,0,605895,0.507015728
4528960,605895,0,1,1,1,2,1,1,88,7709.834531,1788021,1,0,605895,0.990011483
5222574,654935,0,1,2,2,2,1,1,9,7244.385666,1997764,0,0,654935,0.078493934
4969423,637461,0,1,1,1,2,1,1,3,7244.385666,1920598,1,1,637461,0.469116794
4529127,605895,0,0,0,0,1,2,3,103,7709.834531,1787910,0,0,605895,0.389529258
5051880,643302,0,1,1,2,2,1,1,11,7244.385666,1946021,1,0,643302,0.981244786
5041490,642380,0,0,0,0,1,1,1,1,7303.558069,1942352,0,1,642380,0.815454351
5222570,654935,0,1,1,2,2,1,1,5,7244.385666,1997765,0,0,654935,0.218418435
4529080,605895,0,1,2,2,2,1,1,56,7709.834531,1787975,0,0,605895,0.102934214
4528978,605895,0,1,2,1,2,1,1,106,7709.834531,1787911,1,0,605895,0.38031591
4528984,605895,0,1,2,1,2,1,1,112,7709.834531,1787950,1,0,605895,0.840069489
4529060,605895,0,1,2,2,2,1,2,36,7709.834531,1788009,0,0,605895,0.916158829
5217946,654546,0,1,0,0,3,1,2,13,7303.558069,1996101,1,0,654546,0.831428225
4528981,605895,0,1,2,1,2,1,1,109,7709.834531,1787949,1,0,605895,0.320523392
4529133,605895,0,0,0,0,1,2,3,109,7709.834531,1787949,0,0,605895,0.359031624
4529115,605895,0,0,0,0,1,2,3,91,7709.834531,1788022,0,0,605895,0.254503435
4528963,605895,0,1,1,1,2,1,1,91,7709.834531,1788022,1,0,605895,0.534294349
4528899,605895,0,1,1,1,2,1,3,27,7709.834531,1788006,0,1,605895,0.967444501
5051895,643302,0,1,3,3,3,1,2,4,7244.385666,1946013,1,1,643302,0.987434654
4528940,605895,0,1,1,1,2,1,2,68,7709.834531,1787901,0,0,605895,0.53872676
5217941,654546,0,1,2,2,3,1,1,8,7303.558069,1996109,0,0,654546,0.886106917
4528908,605895,0,1,1,1,2,1,3,36,7709.834531,1788009,0,0,605895,0.840552173
4528880,605895,1,1,1,1,2,1,2,8,7709.834531,1787963,1,1,605895,0.616340907
5222575,654935,0,1,2,2,2,1,1,1,7244.385666,1997760,0,1,654935,0.51774985
4893183,630259,0,0,0,0,1,1,2,4,7244.385666,1897328,0,0,630259,0.19283863
4528959,605895,0,1,1,1,2,1,3,87,7709.834531,1787906,1,0,605895,0.76657582
4529075,605895,0,1,2,2,2,1,2,51,7709.834531,1787934,0,0,605895,0.336015088
4639950,613091,0,0,0,0,1,1,1,0,0,0,0,0,613091,0.311468144
4529123,605895,0,0,0,0,1,2,2,99,7709.834531,1787946,0,0,605895,0.829972834
4639945,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.690063997
5222576,654935,0,1,3,3,3,1,1,2,7244.385666,1997763,1,1,654935,0.45679655
4528900,605895,0,1,1,1,2,1,1,28,7709.834531,1787929,0,1,605895,0.313697933
5222572,654935,0,1,2,2,2,1,1,7,7244.385666,1997762,0,0,654935,0.652229552
4528954,605895,0,1,1,1,2,1,1,82,7709.834531,1787982,1,0,605895,0.309033501
4969436,637461,0,0,0,0,1,1,2,3,7244.385666,1920598,0,1,637461,0.816376612
5217953,654546,0,0,0,0,1,1,1,20,7303.558069,1996097,1,0,654546,0.420014579
5132799,648738,0,1,2,2,2,1,1,5,7244.385666,1970508,1,0,648738,0.419273058
5051889,643302,0,1,2,2,2,1,2,20,7244.385666,1946017,1,0,643302,0.039715209
4797262,624079,0,1,3,3,3,1,2,3,7303.558069,1869269,1,0,624079,0.513500817
5132801,648738,0,1,2,2,2,1,1,7,7244.385666,1970506,1,0,648738,0.603654013
5051872,643302,1,1,1,1,2,1,1,3,7244.385666,1946029,1,1,643302,0.694948663
5051900,643302,0,0,0,0,1,1,1,9,7244.385666,1946025,1,0,643302,0.536718536
4529047,605895,0,1,2,2,2,1,1,23,7709.834531,1787890,0,1,605895,0.536723058
5040649,642291,0,0,0,0,1,1,1,2,7303.558069,1942038,0,1,642291,0.01076263
4528918,605895,0,1,1,1,2,1,1,46,7709.834531,1788011,0,0,605895,0.357035125
4528930,605895,0,1,1,1,2,1,1,58,7709.834531,1787899,0,0,605895,0.616333756
4528876,605895,1,1,1,1,2,1,1,4,7709.834531,1788000,1,1,605895,0.216179111
4529072,605895,0,1,2,2,2,1,2,48,7709.834531,1787897,0,0,605895,0.794308908
4529128,605895,0,0,0,0,1,2,1,104,7709.834531,1788025,0,0,605895,0.897697575
4528955,605895,0,1,1,1,2,1,2,83,7709.834531,1787942,1,0,605895,0.465781448
4529012,605895,0,1,2,2,2,1,2,140,7709.834531,1787996,0,0,605895,0.144847685
5051884,643302,0,1,2,2,2,1,1,15,7244.385666,1946027,1,0,643302,0.531991123
4529055,605895,0,1,2,2,2,1,3,31,7709.834531,1787968,0,1,605895,0.25707633
4528882,605895,1,1,1,1,2,1,1,10,7709.834531,1787887,1,1,605895,0.910284488
4528975,605895,0,1,2,1,2,1,1,103,7709.834531,1787910,1,0,605895,0.36145681
4529087,605895,0,1,3,4,3,1,2,63,7709.834531,1787977,1,0,605895,0.690540522
5040639,642291,0,1,3,2,3,1,3,8,7303.558069,1942040,0,0,642291,0.146259392
4529013,605895,0,1,2,2,2,1,3,141,7709.834531,1787957,0,0,605895,0.796929503
4529126,605895,0,0,0,0,1,2,2,102,7709.834531,1787947,0,0,605895,0.531822656
4893182,630259,0,1,3,3,3,1,1,3,7244.385666,1897331,1,1,630259,0.176490471
4529045,605895,0,1,2,2,2,1,2,21,7709.834531,1787966,0,1,605895,0.390611207
4969424,637461,0,1,1,1,2,1,2,4,7244.385666,1920602,1,2,637461,0.751566067
4529037,605895,0,1,2,2,2,1,3,13,7709.834531,1787888,0,1,605895,0.343720205
4529086,605895,0,1,3,4,3,1,1,62,7709.834531,1788015,1,0,605895,0.935530972
4797259,624079,0,1,2,2,2,1,1,7,7303.558069,1869273,0,0,624079,0.95735305
4528983,605895,0,1,2,1,2,1,3,111,7709.834531,1787989,1,0,605895,0.906468491
4528905,605895,0,1,1,1,2,1,3,33,7709.834531,1788008,0,1,605895,0.124752588
5051870,643302,1,1,1,1,2,1,1,1,7244.385666,1946012,1,1,643302,0.089938995
4893178,630259,0,1,2,2,2,1,1,11,7244.385666,1897335,0,0,630259,0.50702098
4528928,605895,0,1,1,1,2,1,2,56,7709.834531,1787975,0,0,605895,0.6434183
4639944,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.041528202
5051877,643302,0,1,1,1,2,1,2,8,7244.385666,1946020,1,0,643302,0.222140854
5051883,643302,0,1,2,2,2,1,2,14,7244.385666,1946015,1,0,643302,0.922160868
5217917,654546,1,1,1,1,2,1,1,5,7303.558069,1996108,0,2,654546,0.530524752
4529065,605895,0,1,2,2,2,1,1,41,7709.834531,1787932,0,0,605895,0.515452794
4529090,605895,0,1,3,0,3,1,2,66,7709.834531,1787978,1,0,605895,0.774162262
5051899,643302,0,0,0,0,1,1,2,8,7244.385666,1946020,1,0,643302,0.739209004
4897156,630619,0,0,0,0,1,1,2,8,7303.558069,1898752,0,0,630619,0.610194706
4969421,637461,1,1,1,1,2,1,1,1,7244.385666,1920601,1,1,637461,0.614040978
5040650,642291,0,0,0,0,1,1,2,3,7303.558069,1942050,0,1,642291,0.722394972
4528877,605895,1,1,1,1,2,1,2,5,7709.834531,1787962,1,1,605895,0.920808187
5040648,642291,0,0,0,0,1,1,3,1,7303.558069,1942046,0,1,642291,0.554061504
4529095,605895,0,1,3,0,3,1,1,71,7709.834531,1787902,1,0,605895,0.721276345
4969427,637461,0,1,1,2,2,1,1,7,7244.385666,1920603,1,0,637461,0.258795652
4639942,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.567941154
5040623,642291,0,1,1,1,2,1,2,8,7303.558069,1942040,0,0,642291,0.527519855
4528887,605895,1,1,1,1,2,1,3,15,7709.834531,1787964,1,1,605895,0.324767686
4529033,605895,0,1,2,2,2,1,2,9,7709.834531,1787924,0,1,605895,0.807087479
4897155,630619,0,0,0,0,1,1,1,7,7303.558069,1898744,0,0,630619,0.46042832
4529117,605895,0,0,0,0,1,2,2,93,7709.834531,1787908,0,0,605895,0.604442201
4529030,605895,0,1,2,2,2,1,2,6,7709.834531,1787923,0,1,605895,0.159039339
4528894,605895,1,1,1,1,2,1,1,22,7709.834531,1787927,0,1,605895,0.715355048
4797260,624079,0,1,2,2,2,1,2,1,7303.558069,1869271,0,1,624079,0.50093315
4969433,637461,0,1,2,2,2,1,1,13,7244.385666,1920600,0,0,637461,0.082137622
5217927,654546,0,1,1,2,2,1,1,15,7303.558069,1996107,0,0,654546,0.921864715
5051879,643302,0,1,1,1,2,1,2,10,7244.385666,1946030,1,0,643302,0.920892384
5040618,642291,1,1,1,1,2,1,3,3,7303.558069,1942050,0,1,642291,0.410723233
5051892,643302,0,1,2,2,2,1,1,1,7244.385666,1946012,1,1,643302,0.038025275
4529116,605895,0,0,0,0,1,2,1,92,7709.834531,1787984,0,0,605895,0.623422
5040617,642291,1,1,1,1,2,1,2,2,7303.558069,1942038,0,1,642291,0.527895901
4529083,605895,0,1,3,2,3,1,1,59,7709.834531,1788014,0,0,605895,0.322872262
4797258,624079,0,1,1,2,2,1,2,6,7303.558069,1869270,0,0,624079,0.458516302
4528917,605895,0,1,1,1,2,1,3,45,7709.834531,1787896,0,0,605895,0.49860305
4528943,605895,0,1,1,1,2,1,2,71,7709.834531,1787902,0,0,605895,0.474125706
4529138,605895,0,0,0,0,1,2,2,114,7709.834531,1787990,0,0,605895,0.764331316
4529063,605895,0,1,2,2,2,1,2,39,7709.834531,1787894,0,0,605895,0.808011211
4529073,605895,0,1,2,2,2,1,3,49,7709.834531,1788012,0,0,605895,0.834102199
4528968,605895,0,1,1,1,2,1,3,96,7709.834531,1787945,1,0,605895,0.723498778
5217955,654546,0,0,0,0,1,1,1,1,7303.558069,1996092,1,1,654546,0.858584635
4529077,605895,0,1,2,2,2,1,1,53,7709.834531,1787974,0,0,605895,0.72154728
4639951,613091,0,0,0,0,1,2,1,0,0,0,0,0,613091,0.912097718
4528911,605895,0,1,1,1,2,1,3,39,7709.834531,1787894,0,0,605895,0.610940465
4893171,630259,0,1,1,1,2,1,2,4,7244.385666,1897328,0,0,630259,0.72587811
4529085,605895,0,1,3,4,3,1,3,61,7709.834531,1787900,1,0,605895,0.773216027
4528993,605895,0,1,2,2,2,1,1,121,7709.834531,1787991,0,0,605895,0.296631652
4884765,629614,0,1,2,2,2,1,1,17,7244.385666,1894492,1,0,629614,0.423462679
5222577,654935,0,0,3,0,3,1,1,3,7244.385666,1997758,0,0,654935,0.162711614
5051871,643302,1,1,1,1,2,1,2,2,7244.385666,1946018,1,1,643302,0.040384815
4893184,630259,0,0,0,0,1,1,1,5,7244.385666,1897333,0,0,630259,0.190116544
4797256,624079,0,1,1,2,2,1,2,4,7303.558069,1869272,0,0,624079,0.327018767
4897144,630619,0,1,1,2,2,1,2,6,7303.558069,1898747,1,0,630619,0.481628462
5132804,648738,0,0,0,0,1,1,2,2,7244.385666,1970507,0,1,648738,0.02135579
5219086,654624,0,0,0,0,1,1,1,4,7244.385666,1996503,0,2,654624,0.579816175
4529096,605895,0,1,3,0,3,1,2,72,7709.834531,1788017,1,0,605895,0.260629762
5040647,642291,0,0,0,0,1,1,2,16,7303.558069,1942053,0,0,642291,0.902821893
5041470,642380,0,1,1,1,2,1,1,3,7303.558069,1942350,0,0,642380,0.689731038
5219041,654620,0,1,1,1,2,1,2,4,7244.385666,1996476,0,1,654620,0.083336287
4897150,630619,0,1,2,2,2,1,2,2,7303.558069,1898748,1,1,630619,0.411197353
4529053,605895,0,1,2,2,2,1,1,29,7709.834531,1787892,0,1,605895,0.19786065
4528883,605895,1,1,1,1,2,1,2,11,7709.834531,1788002,1,1,605895,0.149560557
5051873,643302,1,1,1,1,2,1,2,4,7244.385666,1946013,1,1,643302,0.916305328
5132797,648738,0,1,1,1,2,1,1,3,7244.385666,1970503,1,0,648738,0.441032079
5050073,643137,0,1,3,0,3,1,2,3,7244.385666,1945298,1,1,643137,0.382990316
5132796,648738,0,1,1,1,2,1,2,2,7244.385666,1970507,1,1,648738,0.175759637
5217944,654546,0,1,3,3,3,1,2,11,7303.558069,1996110,1,0,654546,0.148745858
4969432,637461,0,1,2,2,2,1,2,12,7244.385666,1920610,0,0,637461,0.539836025
4528950,605895,0,1,1,1,2,1,3,78,7709.834531,1788019,0,0,605895,0.050053916
4893168,630259,1,1,1,1,2,1,1,1,7244.385666,1897327,0,1,630259,0.338549848
4528949,605895,0,1,1,1,2,1,2,77,7709.834531,1787904,0,0,605895,0.562610034
4528873,605895,1,1,1,1,2,1,1,1,7709.834531,1787999,1,1,605895,0.95480851
4529107,605895,0,0,0,0,1,2,1,83,7709.834531,1787942,0,0,605895,0.638773816
5219043,654620,0,1,1,1,2,1,2,6,7244.385666,1996488,0,0,654620,0.336893918
4639947,613091,0,0,0,0,2,1,1,0,0,0,0,0,613091,0.208977671
4969428,637461,0,1,2,2,2,1,2,8,7244.385666,1920606,1,0,637461,0.414695829
4528938,605895,0,1,1,1,2,1,3,66,7709.834531,1787978,0,0,605895,0.219755796
4969430,637461,0,1,2,2,2,1,2,10,7244.385666,1920599,1,0,637461,0.502134817
5219052,654620,0,1,2,2,2,1,1,15,7244.385666,1996486,0,0,654620,0.642232438
4528896,605895,0,1,1,1,2,1,3,24,7709.834531,1787967,0,1,605895,0.637769537
4529009,605895,0,1,2,2,2,1,2,137,7709.834531,1787995,0,0,605895,0.796329581
5040641,642291,0,1,0,4,3,1,2,10,7303.558069,1942051,0,0,642291,0.595136691
5040643,642291,0,0,0,0,1,1,1,12,7303.558069,1942044,0,0,642291,0.275127615
4893185,630259,0,0,0,0,1,2,2,6,7244.385666,1897332,0,0,630259,0.707440391
4529067,605895,0,1,2,2,2,1,3,43,7709.834531,1788010,0,0,605895,0.209095425
4969425,637461,0,1,1,1,2,1,1,5,7244.385666,1920605,1,0,637461,0.281694418
4797253,624079,1,1,1,1,2,1,1,1,7303.558069,1869271,0,1,624079,0.115203408
5041469,642380,1,1,1,1,2,1,1,2,7303.558069,1942348,0,1,642380,0.998142568
4797261,624079,0,1,2,2,3,1,1,2,7303.558069,1869274,0,0,624079,0.836271301
4897157,630619,0,0,0,0,1,1,1,9,7303.558069,1898750,0,0,630619,0.933234376
5041485,642380,0,0,0,4,1,1,1,7,7303.558069,1942354,0,0,642380,0.751601792
5040625,642291,0,1,1,2,2,1,1,10,7303.558069,1942051,0,0,642291,0.480353776
4897151,630619,0,1,2,2,3,1,1,3,7303.558069,1898746,1,0,630619,0.587116226
4528922,605895,0,1,1,1,2,1,2,50,7709.834531,1787973,0,0,605895,0.223572308
5040637,642291,0,1,2,2,3,1,1,6,7303.558069,1942042,0,0,642291,0.251534471
4969435,637461,0,1,3,3,3,1,1,2,7244.385666,1920604,1,1,637461,0.298234518
5040622,642291,0,1,1,1,2,1,1,7,7303.558069,1942048,0,0,642291,0.848392909
5217918,654546,0,1,1,1,2,1,2,6,7303.558069,1996099,0,0,654546,0.905813494
4529118,605895,0,0,0,0,1,2,3,94,7709.834531,1788023,0,0,605895,0.335592372
4893172,630259,0,1,1,1,2,1,1,5,7244.385666,1897333,0,0,630259,0.561649268
5040651,642291,0,0,0,0,1,1,3,4,7303.558069,1942047,0,2,642291,0.244482758
5222567,654935,0,1,1,1,2,1,1,2,7244.385666,1997763,0,1,654935,0.855589868
5040632,642291,0,1,2,2,2,1,2,1,7303.558069,1942046,0,1,642291,0.079943441
5217915,654546,1,1,1,1,2,1,1,3,7303.558069,1996098,0,1,654546,0.501740315
4528961,605895,0,1,1,1,2,1,2,89,7709.834531,1787944,1,0,605895,0.410750003
4528995,605895,0,1,2,2,2,1,3,123,7709.834531,1788030,0,0,605895,0.650975364
4884759,629614,0,1,1,1,2,1,1,11,7244.385666,1894490,0,0,629614,0.820614305
4529124,605895,0,0,0,0,1,2,3,100,7709.834531,1787909,0,0,605895,0.479324071
5050074,643137,0,0,0,0,3,1,1,4,7244.385666,1945301,0,2,643137,0.837156158
4969549,637478,0,1,2,2,2,1,1,2,7303.558069,1920648,1,1,637478,0.866319612
4969548,637478,0,1,2,2,2,1,2,1,7303.558069,1920652,1,1,637478,0.824810151
4528927,605895,0,1,1,1,2,1,1,55,7709.834531,1787898,0,0,605895,0.060369212
5132795,648738,1,1,1,1,2,1,1,1,7244.385666,1970504,1,1,648738,0.913852768
5050060,643137,0,1,1,1,2,1,1,5,7244.385666,1945291,1,0,643137,0.467725339
