200,89,0,0,1,0
201,90,0,1,3,1
202,91,0,1,2,1
203,92,0,1,2,1
204,92,0,0,1,0
205,92,0,1,3,0
206,92,0,1,3,0
207,92,1,1,3,0
208,93,0,1,2,1
209,94,0,1,2,0
210,94,0,0,1,0
211,95,0,1,2,1
212,95,0,0,2,0
213,95,0,0,2,0
214,95,0,0,1,0
215,96,0,1,3,0
216,96,0,0,3,0
217,96,0,0,2,0
218,97,0,1,2,1
219,97,0,1,2,1
220,97,1,0,3,0
221,98,0,1,2,0
222,98,0,0,2,0
223,98,1,0,2,0
224,98,0,0,2,0
225,99,0,1,2,1
226,99,0,0,2,0
227,100,0,1,2,1
228,101,0,1,3,1
229,101,0,0,3,0
230,102,0,1,2,0
231,102,0,1,2,1
232,102,0,1,2,1
233,103,0,1,2,0
234,103,0,0,1,0
235,104,0,1,2,0
236,104,1,0,3,0
237,105,0,1,3,1
238,106,0,1,2,1
239,107,0,1,2,0
240,107,0,1,2,1
241,107,0,0,1,0
242,108,0,1,2,0
243,109,1,1,2,1
244,109,0,0,2,0
245,110,0,1,2,0
246,111,0,1,2,1
247,111,1,0,2,0
248,112,0,1,2,0
249,112,0,0,1,0
250,112,0,1,2,1
251,112,0,0,1,0
252,113,0,1,3,1
253,114,0,1,3,0
254,115,0,1,3,0
255,115,0,0,2,0
256,115,0,0,3,0
257,115,0,0,3,0
258,116,0,1,3,0
259,117,0,1,3,0
260,117,0,0,2,0
261,118,0,1,3,1
262,119,0,1,3,0
263,119,0,0,3,0
264,120,0,1,3,1
265,120,0,0,1,0
266,121,0,1,2,1
267,121,0,0,2,0
268,122,1,1,2,1
269,122,0,0,3,0
270,122,0,0,2,0
271,123,0,1,2,0
272,124,1,1,3,1
273,124,0,0,1,0
274,125,0,1,3,1
275,126,0,1,3,0
276,126,1,0,2,0
277,127,0,1,2,0
278,128,0,1,3,1
279,128,0,0,1,0
280,128,0,0,3,0
281,129,1,1,3,1
282,129,0,1,3,1
283,130,0,1,2,1
284,130,0,0,2,0
285,131,0,1,3,1
286,132,0,1,3,0
287,133,0,1,3,1
288,133,0,0,3,0
289,133,1,0,2,0
290,134,0,1,2,0
291,135,0,1,3,1
292,135,0,1,2,0
293,135,0,1,3,1
294,136,0,1,3,1
295,137,0,1,2,0
296,137,1,0,1,0
297,137,0,1,2,0
298,138,0,1,3,1
299,138,0,0,1,0
300,138,0,0,2,0
301,139,0,1,2,1
302,140,1,1,3,1
303,140,0,1,2,1
304,141,0,1,2,1
305,141,1,0,1,0
306,141,1,1,2,0
307,142,0,1,2,1
308,142,0,0,1,0
309,142,0,0,1,0
310,143,0,1,2,0
311,143,0,1,2,1
312,144,0,1,3,1
313,145,0,1,2,1
314,145,0,0,2,0
315,146,0,1,3,1
316,147,0,1,3,1
317,147,0,0,2,0
318,148,0,1,2,1
319,148,0,0,1,0
320,148,0,0,1,0
321,149,0,1,3,0
322,149,0,0,2,0
323,149,0,1,2,0
324,149,0,0,2,0
325,150,0,1,3,0
326,151,1,1,3,0
327,151,0,1,3,0
328,151,0,0,3,0
329,152,0,1,3,1
330,152,0,1,2,0
331,153,0,1,3,1
332,154,0,1,3,1
333,154,0,0,2,0
334,154,0,1,2,0
335,155,0,1,3,1
336,155,0,0,2,0
337,155,1,0,2,0
338,156,0,1,2,0
339,157,0,1,3,1
340,157,1,0,2,0
341,158,0,1,3,1
342,158,0,1,2,0
343,159,0,1,2,1
344,160,0,1,2,0
345,160,0,0,1,0
346,160,0,0,2,0
347,161,0,1,2,1
348,161,0,0,2,0
349,161,0,0,1,0
350,161,0,0,1,0
351,162,0,1,2,1
352,162,0,0,3,0
353,163,0,1,3,1
354,164,0,1,2,0
355,164,1,0,1,0
356,165,0,1,2,0
357,165,0,0,2,0
358,166,0,1,3,0
359,166,0,0,1,0
360,167,0,1,3,1
361,168,0,1,2,0
362,168,0,0,2,0
363,169,0,1,2,1
364,170,0,1,2,0
365,171,0,1,2,0
366,171,0,1,2,1
367,171,1,0,3,0
368,172,0,1,3,1
369,172,0,0,1,0
370,172,1,1,2,1
371,173,0,1,2,0
372,173,0,0,2,0
373,174,1,1,2,0
374,174,0,0,3,0
375,174,1,0,1,0
376,175,0,1,3,1
377,176,0,1,3,1
378,176,0,0,3,0
379,176,0,0,2,0
380,176,0,1,3,1
381,177,0,1,3,0
382,177,0,0,1,0
383,178,1,1,3,1
384,178,0,0,2,0
385,178,0,0,2,0
386,179,0,1,3,1
387,179,0,0,1,0
388,179,0,1,2,0
389,180,0,1,3,0
390,181,0,1,3,1
391,181,0,1,2,0
392,182,0,1,2,1
393,182,0,0,1,0
394,183,0,1,3,0
395,183,0,1,2,1
396,183,0,1,2,1
397,184,0,1,2,0
398,184,0,0,2,0
399,185,0,1,3,1
400,185,0,0,1,0
401,186,0,1,2,1
402,187,0,1,2,0
403,187,0,0,1,0
404,187,0,1,3,1
405,188,0,1,3,1
406,188,0,0,1,0
407,188,0,1,2,0
408,188,0,0,2,0
409,189,0,1,2,0
410,189,1,1,3,0
411,190,0,1,2,0
412,190,0,0,2,0
413,191,0,1,2,0
414,192,0,1,2,1
415,193,0,1,2,1
416,194,0,1,3,0
417,194,0,0,2,0
418,195,1,1,3,1
419,196,1,1,3,1
420,196,0,0,1,0
421,196,0,1,2,1
422,197,1,1,2,1
423,197,0,1,2,0
424,197,0,1,3,1
425,198,0,1,2,0
426,199,0,1,2,0
427,199,0,0,2,0
428,199,1,1,2,0
429,200,0,1,2,1
430,201,0,1,2,1
431,202,0,1,3,1
432,202,0,0,2,0
433,203,0,1,2,1
434,203,0,0,3,0
435,204,1,1,3,0
436,205,0,1,2,0
437,205,0,0,1,0
438,206,0,1,3,1
439,206,1,0,2,0
440,207,0,1,3,0
441,207,0,0,3,0
442,207,0,0,1,0
443,208,1,1,2,1
444,208,0,0,3,0
445,208,0,0,1,0
446,209,0,1,3,1
447,209,0,1,3,0
448,210,0,1,2,1
449,210,0,0,1,0
450,211,0,1,3,1
451,211,0,1,2,1
452,212,0,1,3,0
453,213,0,1,3,0
454,214,0,1,2,1
455,214,0,0,2,0
456,215,0,1,3,0
457,215,1,1,2,0
458,216,0,1,2,1
459,216,0,0,2,0
460,217,0,1,3,0
461,217,0,1,2,0
462,217,0,0,1,0
463,218,1,1,2,1
464,219,0,1,3,0
465,219,0,1,2,0
466,220,0,1,2,0
467,220,0,0,1,0
468,221,0,1,3,0
469,221,0,1,2,1
470,222,0,1,2,1
471,222,0,0,2,0
472,223,0,1,2,0
473,223,0,1,2,0
474,224,0,1,2,1
475,224,0,0,3,0
476,225,1,1,3,1
477,225,0,0,2,0
478,225,1,1,3,0
479,225,0,1,2,1
480,226,0,1,2,1
481,226,1,0,1,0
482,226,0,1,2,1
483,227,0,1,2,0
484,228,0,1,2,0
485,229,0,1,3,0
486,229,0,0,3,0
487,229,0,1,2,1
488,230,0,1,3,0
489,230,0,1,2,1
490,230,0,0,3,0
491,231,0,1,2,0
492,231,1,0,2,0
493,232,0,1,2,1
494,233,0,1,2,1
495,233,1,0,2,0
496,234,1,1,3,0
497,234,0,0,1,0
498,234,1,0,1,0
499,235,0,1,2,0
500,235,0,0,1,0
501,235,0,0,2,0
502,235,0,1,2,1
503,236,0,1,3,0
504,236,0,0,3,0
505,237,1,1,2,1
506,237,0,1,3,1
507,237,0,1,3,1
508,238,0,1,3,0
509,238,0,1,2,1
510,238,1,0,3,0
511,239,0,1,2,0
512,239,0,0,1,0
513,240,1,1,2,1
514,240,0,1,2,1
515,240,0,0,1,0
516,240,0,0,2,0
517,241,0,1,2,1
518,242,0,1,2,1
519,243,0,1,3,0
520,243,0,1,2,1
521,244,0,1,2,0
522,244,0,0,2,0
523,244,0,1,3,1
524,245,0,1,3,0
525,245,0,1,3,1
526,246,0,1,2,0
527,246,0,0,3,0
528,246,0,0,1,0
529,246,0,1,3,1
530,247,0,1,2,1
531,247,0,0,3,0
532,247,1,1,2,1
533,248,0,1,3,1
534,248,0,0,3,0
535,248,0,0,3,0
536,248,0,1,3,1
537,249,1,1,2,1
538,249,0,1,2,0
539,249,0,0,3,0
540,250,0,1,3,0
541,251,0,1,2,1
542,251,0,0,3,0
543,252,0,1,2,0
544,252,0,1,3,0
545,252,0,0,1,0
546,253,0,1,3,1
547,253,0,1,3,0
548,253,0,0,2,0
549,253,1,0,2,0
550,254,1,1,2,0
551,254,0,0,2,0
552,255,0,1,2,1
553,256,0,1,2,0
554,256,0,0,1,0
555,256,1,0,2,0
556,257,0,1,2,1
557,257,0,0,3,0
558,258,0,1,2,1
559,259,0,1,2,1
560,259,0,0,1,0
561,259,0,0,1,0
562,259,0,0,2,0
563,260,1,1,2,1
564,260,0,1,3,1
565,261,0,1,2,0
566,261,0,1,3,0
567,261,0,0,1,0
568,262,0,1,3,1
569,263,0,1,2,0
570,264,0,1,3,1
571,264,0,0,1,0
572,264,0,0,1,0
573,264,0,0,2,0
574,264,0,1,3,1
575,265,0,1,2,1
576,266,0,1,2,0
577,266,0,0,2,0
578,266,0,1,2,0
579,267,0,1,2,1
580,268,0,1,2,0
581,268,0,0,2,0
582,268,0,1,2,1
583,269,0,1,3,1
584,269,0,0,1,0
585,269,0,1,3,0
586,270,0,1,2,1
587,270,0,0,2,0
588,271,0,1,2,0
589,272,0,1,2,0
590,273,0,1,3,0
591,273,1,0,3,0
592,274,1,1,2,0
593,274,0,0,2,0
594,275,0,1,2,1
595,276,0,1,3,1
596,276,0,0,2,0
597,276,0,0,1,0
598,277,1,1,2,0
599,277,0,0,2,0
600,277,0,0,1,0
601,278,0,1,3,0
602,279,1,1,3,0
603,280,1,1,3,0
604,280,0,0,2,0
605,280,0,0,2,0
606,280,0,1,2,1
607,281,0,1,3,0
608,281,0,0,2,0
609,281,0,0,2,0
610,282,0,1,2,0
611,282,0,0,2,0
612,282,0,1,2,0
613,283,1,1,3,0
614,283,0,1,2,0
615,283,0,1,2,0
616,284,0,1,3,1
617,285,1,1,3,1
618,285,1,1,2,0
619,286,1,1,2,1
620,286,0,0,2,0
621,287,0,1,2,0
622,288,0,1,3,0
623,288,1,1,2,0
624,288,0,0,2,0
625,289,1,1,3,1
626,289,1,0,2,0
627,289,0,1,3,1
628,290,1,1,3,1
629,290,0,1,2,1
630,290,0,0,3,0
631,291,0,1,2,0
632,291,0,1,2,1
633,292,0,1,3,1
634,292,0,0,1,0
635,292,1,0,2,0
636,293,0,1,3,1
637,293,0,0,1,0
638,293,0,1,2,1
639,294,1,1,2,1
640,294,0,1,2,0
641,295,0,1,2,0
642,295,0,0,2,0
643,295,0,0,1,0
644,296,0,1,2,1
645,296,0,1,3,0
646,297,1,1,3,0
647,297,0,0,2,0
648,297,0,1,2,0
649,298,0,1,3,1
650,298,0,0,3,0
651,299,0,1,2,0
652,299,0,0,1,0
653,299,0,0,2,0
654,300,0,1,3,0
655,301,0,1,2,1
656,302,0,1,3,1
657,303,1,1,3,0
658,303,1,0,2,0
659,303,0,0,3,0
660,303,0,0,1,0
661,304,1,1,2,1
662,304,0,0,3,0
663,304,0,0,1,0
664,304,1,1,2,1
665,305,0,1,3,1
666,306,0,1,2,0
667,306,0,0,2,0
668,307,0,1,3,1
669,308,0,1,2,0
670,308,0,0,1,0
671,309,0,1,2,1
672,309,0,1,2,0
673,309,0,0,3,0
674,309,0,1,2,0
675,310,0,1,2,0
676,310,1,0,3,0
677,311,0,1,3,0
678,311,0,0,1,0
679,311,0,0,2,0
680,312,0,1,2,1
681,313,0,1,3,1
682,313,0,0,3,0
683,313,0,0,3,0
684,314,0,1,2,0
685,315,1,1,3,0
686,316,0,1,2,0
687,316,0,1,2,0
688,316,1,0,3,0
689,317,0,1,3,0
690,317,1,1,2,1
691,317,0,0,2,0
692,318,0,1,3,1
693,319,0,1,2,1
694,319,0,0,2,0
695,319,1,0,3,0
696,320,0,1,2,0
697,320,0,0,2,0
698,320,0,0,1,0
699,321,0,1,2,0
700,321,0,0,1,0
701,321,0,0,3,0
702,322,0,1,2,0
703,323,0,1,2,0
704,323,0,0,2,0
705,323,0,0,3,0
706,323,0,0,2,0
707,324,0,1,2,1
708,324,0,1,2,0
709,324,1,0,2,0
710,325,0,1,3,0
711,326,0,1,3,0
712,327,0,1,3,1
713,328,0,1,2,1
714,328,0,1,3,1
715,329,0,1,2,1
716,330,0,1,2,0
717,330,0,0,1,0
718,330,0,0,3,0
719,331,0,1,2,1
720,331,0,1,2,0
721,332,0,1,2,1
722,333,0,1,3,1
723,334,0,1,2,1
724,334,0,1,3,1
725,334,0,1,2,0
726,334,0,0,1,0
727,335,0,1,2,1
728,335,0,0,3,0
729,335,0,1,2,1
730,336,0,1,3,0
731,336,0,0,3,0
732,336,0,1,3,1
733,336,0,0,1,0
734,337,0,1,3,1
735,337,0,0,2,0
736,338,0,1,3,1
737,339,0,1,3,1
738,339,1,0,1,0
739,340,0,1,3,0
740,340,0,0,3,0
741,340,0,0,2,0
742,341,0,1,3,0
743,341,0,0,1,0
744,342,0,1,3,1
745,342,0,0,1,0
746,343,0,1,3,1
747,343,0,0,2,0
748,344,0,1,3,0
749,345,0,1,3,1
750,345,0,0,2,0
751,346,1,1,2,1
752,346,0,0,3,0
753,346,0,0,1,0
754,347,0,1,2,1
755,347,0,1,2,1
756,347,0,1,3,1
757,347,0,1,3,1
758,347,1,0,2,0
759,348,0,1,3,0
760,348,0,0,3,0
761,348,0,1,2,0
762,348,0,0,1,0
763,349,0,1,2,0
764,349,0,0,2,0
765,349,0,1,3,1
766,349,0,0,2,0
767,350,1,1,3,1
768,350,1,0,3,0
769,351,0,1,2,1
770,351,0,1,2,1
771,352,1,1,2,1
772,352,0,1,3,0
773,353,0,1,3,1
774,354,0,1,3,1
775,354,0,0,2,0
776,354,0,1,2,1
777,355,0,1,3,0
778,356,0,1,2,0
779,356,0,0,2,0
780,357,0,1,3,1
781,357,0,1,2,0
782,357,0,1,3,1
783,358,0,1,3,1
784,358,0,0,3,0
785,358,0,1,3,0
786,359,0,1,2,1
787,359,0,1,3,0
788,360,0,1,3,1
789,360,0,0,3,0
790,361,0,1,2,1
791,361,0,0,1,0
792,362,0,1,3,1
793,363,0,1,3,0
794,363,0,0,2,0
795,364,1,1,2,0
796,365,0,1,2,1
797,365,0,0,1,0
798,366,0,1,3,0
799,366,0,0,2,0
800,366,0,0,1,0
801,367,0,1,2,1
802,367,1,0,3,0
803,368,0,1,2,0
804,368,0,0,2,0
805,369,0,1,3,0
806,370,0,1,3,0
807,371,0,1,2,1
808,372,0,1,3,0
809,373,0,1,2,1
810,374,0,1,3,0
811,374,0,1,2,1
812,374,0,1,3,1
813,374,0,0,2,0
814,375,0,1,2,0
815,375,0,1,2,0
816,375,0,0,2,0
817,375,0,1,2,1
818,376,0,1,2,1
819,376,0,0,1,0
820,376,0,0,1,0
821,377,0,1,2,0
822,377,0,0,2,0
823,377,0,0,2,0
824,377,0,0,3,0
825,378,0,1,2,1
826,378,0,0,1,0
827,379,0,1,2,1
828,380,1,1,2,0
829,380,0,0,1,0
830,380,0,0,1,0
831,380,0,1,2,1
832,381,0,1,2,0
833,381,0,0,1,0
834,381,0,0,2,0
835,382,0,1,2,0
836,382,1,0,1,0
837,383,0,1,2,0
838,383,0,0,2,0
839,383,0,1,3,1
840,384,0,1,2,0
841,384,0,1,3,0
842,385,1,1,3,0
843,385,0,0,1,0
844,386,0,1,3,1
845,386,0,0,2,0
846,386,0,0,1,0
847,387,1,1,2,0
848,387,0,0,1,0
849,388,0,1,2,1
850,389,0,1,3,0
851,389,0,0,1,0
852,389,0,1,2,0
853,390,0,1,3,1
854,390,0,0,2,0
855,390,0,1,2,0
856,391,0,1,2,0
857,391,0,0,2,0
858,392,0,1,2,0
859,392,1,0,2,0
860,392,0,0,2,0
861,393,0,1,2,1
862,393,1,1,2,0
863,394,0,1,2,1
864,394,0,1,3,1
865,394,0,0,1,0
866,395,0,1,3,1
867,395,0,0,3,0
868,395,0,0,1,0
869,396,0,1,3,0
870,396,0,1,3,0
871,396,0,1,3,0
872,397,0,1,2,1
873,397,0,0,2,0
874,398,0,1,2,0
875,399,0,1,3,1
876,400,0,1,3,1
877,401,0,1,3,0
878,402,0,1,2,0
879,403,1,1,2,1
880,404,1,1,3,1
881,404,0,0,1,0
882,405,0,1,2,0
883,405,0,1,2,1
884,406,0,1,2,0
885,407,0,1,2,0
886,408,0,1,2,0
887,408,0,0,2,0
888,408,0,0,2,0
889,409,0,1,3,1
890,410,0,1,3,0
891,410,0,1,3,1
892,410,0,1,2,0
893,411,0,1,3,1
894,412,0,1,2,0
895,412,0,0,2,0
896,413,0,1,2,0
897,414,0,1,2,1
898,415,0,1,2,0
899,415,0,0,2,0
900,416,0,1,2,0
901,416,0,1,3,1
902,416,1,0,1,0
903,416,0,1,3,1
904,417,0,1,2,0
905,418,0,1,2,1
906,419,0,1,2,0
907,419,0,0,2,0
908,419,1,1,3,0
909,419,0,1,2,1
910,420,1,1,2,1
911,421,0,1,2,0
912,422,0,1,2,1
913,422,0,0,2,0
914,423,0,1,3,0
915,424,0,1,3,1
916,424,0,0,1,0
917,424,0,0,1,0
918,425,1,1,2,0
919,425,0,0,1,0
920,425,1,1,3,0
921,426,0,1,2,1
922,426,0,0,2,0
923,427,0,1,2,0
924,428,0,1,2,0
925,428,0,0,3,0
926,428,0,1,2,0
927,429,0,1,2,1
928,430,0,1,3,1
929,431,0,1,3,1
930,431,0,0,3,0
931,431,0,0,3,0
932,431,0,0,3,0
933,432,0,1,3,1
934,432,0,1,2,0
935,433,0,1,2,1
936,433,0,1,3,1
937,433,0,1,3,0
938,433,0,0,2,0
939,433,0,0,1,0
940,434,0,1,2,1
941,435,0,1,2,1
942,435,0,0,1,0
943,436,1,1,3,0
944,437,0,1,2,0
945,437,0,0,1,0
946,438,1,1,2,0
947,438,0,0,2,0
948,439,0,1,2,1
949,439,0,0,3,0
950,439,0,0,2,0
951,439,0,0,1,0
952,439,0,0,1,0
953,440,0,1,3,1
954,440,0,0,2,0
955,440,0,0,2,0
956,440,0,1,2,0
957,441,0,1,2,0
958,442,0,1,3,0
959,442,0,0,1,0
960,443,1,1,2,1
961,443,0,0,3,0
962,443,0,0,3,0
963,444,0,1,3,0
964,445,0,1,2,1
965,445,0,0,3,0
966,446,1,1,2,0
967,447,0,1,3,1
968,448,0,1,3,1
969,448,1,0,2,0
970,448,0,0,3,0
971,449,0,1,2,0
972,449,1,1,2,1
973,450,0,1,3,1
974,451,0,1,2,1
975,451,0,0,3,0
976,452,0,1,2,1
977,452,0,1,2,0
978,452,0,1,2,0
979,453,0,1,2,1
980,454,0,1,2,0
981,455,0,1,2,1
982,455,0,1,3,0
983,455,0,0,3,0
984,456,0,1,3,1
985,456,1,0,3,0
986,456,0,0,2,0
987,456,0,0,3,0
988,457,0,1,3,0
989,457,1,0,2,0
990,458,0,1,3,1
991,458,0,1,3,1
992,459,0,1,2,1
993,459,0,0,2,0
994,460,1,1,2,0
995,461,1,1,2,0
996,462,0,1,2,0
997,463,0,1,2,1
998,464,0,1,3,0
999,464,0,0,2,0
1000,464,0,0,3,0
1001,464,0,0,2,0
1002,465,0,1,3,1
1003,466,0,1,2,0
1004,466,0,1,2,0
1005,466,0,0,3,0
1006,466,0,0,2,0
1007,467,0,1,2,1
1008,467,1,1,2,1
1009,467,0,0,3,0
1010,467,0,0,1,0
1011,468,0,1,2,1
1012,468,0,1,2,1
1013,469,0,1,3,1
1014,469,0,0,3,0
1015,469,0,0,2,0
1016,469,1,0,3,0
1017,470,1,1,3,0
1018,470,0,1,2,1
1019,471,1,1,3,1
1020,471,0,1,3,1
1021,471,0,0,1,0
1022,471,0,0,3,0
1023,472,0,1,3,1
1024,472,0,1,2,0
1025,472,0,1,2,0
1026,473,0,1,3,1
1027,473,0,1,2,0
1028,474,0,1,2,0
1029,474,0,0,3,0
1030,474,0,1,3,1
1031,475,0,1,3,1
1032,476,0,1,3,0
1033,477,0,1,3,1
1034,477,0,1,2,1
1035,477,0,0,2,0
1036,477,1,1,3,1
1037,478,0,1,2,0
1038,478,0,1,3,0
1039,479,1,1,3,0
1040,480,0,1,2,1
1041,481,0,1,2,1
1042,482,0,1,2,0
1043,482,0,1,2,1
1044,483,1,1,3,0
1045,483,0,1,3,0
1046,484,0,1,2,1
1047,484,0,0,1,0
1048,484,0,0,3,0
1049,485,0,1,2,0
1050,485,0,0,2,0
1051,486,0,1,3,1
1052,486,0,0,1,0
1053,486,0,1,2,1
1054,487,0,1,2,0
1055,488,0,1,3,0
1056,488,1,0,1,0
1057,488,0,1,2,1
1058,489,1,1,2,1
1059,489,0,0,2,0
1060,489,0,0,3,0
1061,490,1,1,3,0
1062,491,0,1,3,0
1063,491,0,0,1,0
1064,492,0,1,2,1
1065,493,0,1,2,0
1066,494,0,1,2,0
1067,494,0,0,3,0
1068,494,0,0,1,0
1069,494,0,0,3,0
1070,495,0,1,2,1
1071,495,0,0,1,0
1072,495,0,1,3,0
1073,496,0,1,2,0
1074,496,0,0,2,0
1075,497,1,1,2,0
1076,497,0,0,3,0
1077,497,0,0,2,0
1078,498,0,1,2,1
1079,498,1,0,2,0
1080,499,0,1,2,0
1081,499,0,1,2,1
1082,500,0,1,2,0
1083,500,1,1,2,1
1084,501,0,1,2,1
1085,501,0,0,3,0
1086,501,1,0,1,0
1087,502,0,1,2,0
1088,503,0,1,3,0
1089,503,0,0,2,0
1090,504,0,1,3,1
1091,504,0,0,3,0
1092,505,0,1,2,0
1093,506,0,1,2,1
1094,506,0,0,3,0
1095,507,0,1,3,1
1096,507,0,0,1,0
1097,508,0,1,3,0
1098,508,1,0,2,0
1099,509,0,1,2,1
1100,509,0,0,2,0
1101,509,0,0,2,0
1102,510,0,1,2,0
1103,510,0,0,1,0
1104,510,0,1,2,0
1105,510,0,0,2,0
1106,511,0,1,2,1
1107,512,0,1,2,1
1108,513,0,1,2,0
1109,513,0,1,3,1
1110,514,1,1,3,1
1111,514,0,1,2,0
1112,515,0,1,2,0
1113,515,0,0,2,0
1114,516,1,1,3,1
1115,516,1,0,3,0
1116,517,0,1,3,0
1117,518,0,1,2,1
1118,518,0,0,3,0
1119,518,0,1,2,1
1120,518,0,0,3,0
1121,519,0,1,2,1
1122,519,0,0,2,0
1123,520,0,1,3,0
1124,521,0,1,2,1
1125,521,0,1,3,0
1126,522,0,1,2,1
1127,522,0,0,2,0
1128,522,0,0,1,0
1129,523,0,1,3,0
1130,523,0,0,2,0
1131,524,0,1,3,0
1132,525,0,1,2,1
1133,526,0,1,2,1
1134,527,0,1,2,1
1135,527,0,0,1,0
1136,528,1,1,2,0
1137,528,1,0,2,0
1138,529,1,1,2,0
1139,529,0,0,1,0
1140,529,0,1,2,0
1141,530,0,1,2,1
1142,530,0,0,2,0
1143,531,1,1,3,1
1144,531,0,0,2,0
1145,532,0,1,3,1
1146,532,0,1,3,1
1147,533,0,1,3,1
1148,533,1,0,3,0
1149,533,0,1,2,1
1150,534,0,1,2,1
1151,534,0,0,1,0
1152,534,0,0,1,0
1153,535,0,1,3,0
